#station time x y
3 5.4 36.740052793 29.5474254141
4 5.4 54.7605292631 52.6689719861
5 5.4 54.7594940123 52.6725676614
1 5.4 28.6684612174 63.3533693191
2 5.6 52.5535541458 23.8841726173
3 5.6 36.740052793 29.5474254141
4 5.6 54.760621644 52.6686951658
5 5.6 54.7594703413 52.6725680882
1 5.6 28.6688359262 63.3324325456
2 5.8 52.5535541458 23.8841726173
3 5.8 36.7401115937 29.5465978053
4 5.8 54.760621644 52.6686951658
5 5.8 54.7593993276 52.6725693692
1 5.8 28.6643741761 63.3028877367
2 6.0 52.5535780984 23.8841721458
3 6.0 36.7392971401 29.5449739651
4 6.0 54.7605979729 52.6686955926
5 6.0 54.7593283145 52.6725706502
1 6.0 28.6587202301 63.2604543531
2 6.2 52.5533007249 23.8852781772
3 6.2 36.7382522952 29.5439083022
4 6.2 54.7605979729 52.6686955926
5 6.2 54.7593519855 52.6725702234
1 6.2 28.6526323828 63.2114323213
2 6.4 52.5537772628 23.8849936513
3 6.4 36.7374966396 29.5414568538
4 6.4 54.7605766052 52.6689711319
5 6.4 54.7593283145 52.6725706502
1 6.4 28.6455389578 63.1530926102
2 6.6 52.5538012153 23.8849931798
3 6.6 36.7363322973 29.5403952154
4 6.6 54.7605529342 52.6689715587
5 6.6 54.7592573008 52.6725719313
1 6.6 28.6368299273 63.0868369818
2 6.8 52.5538491209 23.8849922369
3 6.8 36.73616311 29.5387496528
4 6.8 54.7605292631 52.6689719861
5 6.8 54.7592336298 52.6725723587
1 6.8 28.6267461325 63.0129307345
2 7.0 52.5538491209 23.8849922369
3 7.0 36.7364402819 29.5442445178
4 7.0 54.7605292631 52.6689719861
5 7.0 54.7592099587 52.6725727855
1 7.0 28.616306335 62.9316068221
2 7.2 52.5538730735 23.8849917654
3 7.2 36.7365706402 29.5571749907
4 7.2 54.760505592 52.6689724129
5 7.2 54.7591366413 52.6722989547
1 7.2 28.6063079149 62.8475118414
2 7.4 52.5538970261 23.8849912932
3 7.4 36.7372678636 29.5711872189
4 7.4 54.760481921 52.6689728397
5 7.4 54.7590656281 52.6723002357
1 7.4 28.6012337265 62.7643132685
2 7.6 52.5539209787 23.8849908218
3 7.6 36.737960783 29.5849243818
4 7.6 54.760481921 52.6689728397
5 7.6 54.7590892992 52.6722998082
1 7.6 28.5991487457 62.6831926439
2 7.8 52.5538730735 23.8849917654
3 7.8 36.738885978 29.5997545651
4 7.8 54.760481921 52.6689728397
5 7.8 54.7591129702 52.6722993815
1 7.8 28.6013104685 62.6032718425
2 8.0 52.5538466062 23.8847171438
3 8.0 36.7426794567 29.6114608791
4 8.0 54.7605078958 52.6692475247
5 8.0 54.7591603123 52.6722985272
1 8.0 28.60828047 62.5267297979
2 8.2 52.5538466062 23.8847171438
3 8.2 36.7510481199 29.6114543975
4 8.2 54.7604842248 52.6692479522
5 8.2 54.759231326 52.6722972462
1 8.2 28.6175752253 62.4520181642
2 8.4 52.5538226537 23.8847176153
3 8.4 36.7562380301 29.6008217629
4 8.4 54.7604605533 52.669248379
5 8.4 54.759231326 52.6722972462
1 8.4 28.6261485724 62.3814658102
2 8.6 52.5539638549 23.8844396927
3 8.6 36.7535565186 29.5791704319
4 8.6 54.7604605533 52.669248379
5 8.6 54.759231326 52.6722972462
1 8.6 28.6377571468 62.314090817
2 8.8 52.547826953 23.8840102595
3 8.8 36.7532433524 29.5560633508
4 8.8 54.760439186 52.6695239183
5 8.8 54.7592076549 52.672297673
1 8.8 28.652819587 62.2581342572
2 9.0 52.548138337 23.8840041271
3 9.0 36.7526573505 29.5277364685
4 9.0 54.760439186 52.6695239183
5 9.0 54.7591129702 52.6722993815
1 9.0 28.6618195353 62.2120643629
2 9.2 52.5547152528 23.882774043
3 9.2 36.7528801559 29.4960798517
4 9.2 54.7604155149 52.6695243451
5 9.2 54.7590656281 52.6723002357
1 9.2 28.6720688678 62.1744763323
2 9.4 52.554362315 23.8808549948
3 9.4 36.7522670271 29.461424062
4 9.4 54.7604155149 52.6695243451
5 9.4 54.759041957 52.6723006625
1 9.4 28.6799813663 62.1490976286
2 9.6 52.5544102206 23.8808540512
3 9.6 36.7543025015 29.4264039363
4 9.6 54.7603681728 52.6695251993
5 9.6 54.7589403605 52.6714770341
1 9.6 28.6985934611 62.1560331915
2 9.8 52.5544127349 23.8811291443
3 9.8 36.7551884183 29.3927985486
4 9.8 54.7603445017 52.6695256261
5 9.8 54.7592786681 52.672296392
1 9.8 28.7266314553 62.1708365841
2 10.0 52.5543887823 23.8811296164
3 10.0 36.7572737054 29.3594280196
4 10.0 54.7603704766 52.6698003118
5 10.0 54.7595886966 52.6725659529
1 10.0 28.7614097903 62.1815075251
2 10.2 52.5504580318 23.880931875
3 10.2 36.7597500731 29.3265947609
4 10.2 54.7603468055 52.6698007386
5 10.2 54.7596123676 52.6725655261
1 10.2 28.7947335303 62.1914139138
2 10.4 52.5497659194 23.8812206474
3 10.4 36.7633799516 29.2956491764
4 10.4 54.7606088587 52.672822703
5 10.4 54.7596360387 52.6725650987
1 10.4 28.8315883613 62.1984224426
2 10.6 52.5495024401 23.8812258363
3 10.6 36.7666207894 29.2658175335
4 10.6 54.7601966014 52.6744810629
5 10.6 54.7596360387 52.6725650987
1 10.6 28.8696114057 62.2048333388
2 10.8 52.549454535 23.8812267799
3 10.8 36.7707571055 29.2351301594
4 10.8 54.7596659897 52.676141558
5 10.8 54.7596360387 52.6725650987
1 10.8 28.9071350619 62.1999797926
2 11.0 52.5494784876 23.8812263084
3 11.0 36.7757129399 29.2033144113
4 11.0 54.7594315829 52.676420941
5 11.0 54.7596383429 52.6728402112
1 11.0 28.9425202824 62.1894349476
2 11.2 52.5495024401 23.8812258363
3 11.2 36.7795062826 29.1720881984
4 11.2 54.7590742127 52.6761522343
5 11.2 54.7596383429 52.6728402112
1 11.2 28.9760193467 62.1789690125
2 11.4 52.5495024401 23.8812258363
3 11.4 36.7825293877 29.146667296
4 11.4 54.7590742127 52.6761522343
5 11.4 54.7596383429 52.6728402112
1 11.4 29.0060472629 62.1708493373
2 11.6 52.5495024401 23.8812258363
3 11.6 36.7825334746 29.1254760405
4 11.6 54.7590742127 52.6761522343
5 11.6 54.7596146719 52.672840638
1 11.6 29.0299443948 62.1629829629
2 11.8 52.5495263927 23.8812253648
3 11.8 36.7892587108 29.1150672152
4 11.8 54.7590505416 52.6761526611
5 11.8 54.7596146719 52.672840638
1 11.8 29.0555475786 62.1591760184
2 12.0 52.5495263927 23.8812253648
3 12.0 36.7996718747 29.1248999787
4 12.0 54.7590505416 52.6761526611
5 12.0 54.7596146719 52.672840638
1 12.0 29.0821699374 62.1531255323
2 12.2 52.5493801621 23.8809531019
3 12.2 36.8162169476 29.1353524708
4 12.2 54.7590505416 52.6761526611
5 12.2 54.7596146719 52.672840638
1 12.2 29.1089573949 62.1445914206
2 12.4 52.5492124936 23.8809564042
3 12.4 36.8365005746 29.1401754965
4 12.4 54.7590505416 52.6761526611
5 12.4 54.7596146719 52.672840638
1 12.4 29.1377206309 62.1381789811
2 12.6 52.5492124936 23.8809564042
3 12.6 36.8576304073 29.1501994564
4 12.6 54.7590268706 52.6761530879
5 12.6 54.7596146719 52.672840638
1 12.6 29.1628081041 62.1407270353
2 12.8 52.5490927302 23.8809587629
3 12.8 36.876476075 29.1517689302
4 12.8 54.7590268706 52.6761530879
5 12.8 54.7596146719 52.672840638
1 12.8 29.1850474647 62.1411903502
2 13.0 52.5489250617 23.8809620652
3 13.0 36.8939988888 29.1420994998
4 13.0 54.7590268706 52.6761530879
5 13.0 54.7596146719 52.672840638
1 13.0 29.1997121292 62.1392121456
2 13.2 52.5484434932 23.8806964069
3 13.2 36.9137493541 29.1403367585
4 13.2 54.7590268706 52.6761530879
5 13.2 54.7596146719 52.672840638
1 13.2 29.2017480408 62.1160055196
2 13.4 52.5484434932 23.8806964069
3 13.4 36.9376657251 29.1373340295
4 13.4 54.7590268706 52.6761530879
5 13.4 54.7596146719 52.672840638
1 13.4 29.2018451198 62.0876482283
2 13.6 52.548395588 23.8806973505
3 13.6 36.9650533623 29.1468752403
4 13.6 54.7590268706 52.6761530879
5 13.6 54.7596146719 52.672840638
1 13.6 29.2019290983 62.0623194988
2 13.8 52.5483716354 23.880697822
3 13.8 36.9906497932 29.1581282422
4 13.8 54.7590268706 52.6761530879
5 13.8 54.7596383429 52.6728402112
1 13.8 29.2041721615 62.0338741672
2 14.0 52.5483716354 23.880697822
3 14.0 37.0128978999 29.1755482801
4 14.0 54.7590268706 52.6761530879
5 14.0 54.7596383429 52.6728402112
1 14.0 29.2053986305 62.0065716487
2 14.2 52.5483476828 23.8806982941
3 14.2 37.0288405648 29.1981330979
4 14.2 54.7590268706 52.6761530879
5 14.2 54.7596383429 52.6728402112
1 14.2 29.204316673 61.98074021
2 14.4 52.5483237298 23.8806987656
3 14.4 37.0422963539 29.2161226318
4 14.4 54.7530789458 52.6839647163
5 14.4 54.7596383429 52.6728402112
1 14.4 29.2022756454 61.9590772404
2 14.6 52.5481560613 23.8807020679
3 14.6 37.0567055941 29.2277507056
4 14.6 54.7538670026 52.6847759567
5 14.6 54.7596146719 52.672840638
1 14.6 29.1976692995 61.9377948009
2 14.8 52.5479644402 23.8807058417
3 14.8 37.0627051685 29.2553464574
4 14.8 54.7513578767 52.6848212381
5 14.8 54.7596146719 52.672840638
1 14.8 29.1984502575 61.9217968232
2 15.0 52.5477967712 23.8807091439
3 15.0 37.0848470491 29.2675424392
4 15.0 54.7496114531 52.6826515269
5 15.0 54.7572689268 52.6726078045
1 15.0 29.2073803654 61.9197788169
2 15.2 52.5477249135 23.880710559
3 15.2 37.1052212514 29.2489745022
4 15.2 54.7515866125 52.6782134172
5 15.2 54.7552516461 52.6748454332
1 15.2 29.2137580582 61.934932596
2 15.4 52.5476530553 23.8807119748
3 15.4 37.1089080093 29.2105977223
4 15.4 54.7480604132 52.6642442154
5 15.4 54.7524676755 52.6759962861
1 15.4 29.2150155933 61.9513974965
2 15.6 52.5475332919 23.8807143335
3 15.6 37.1087269664 29.1726250937
4 15.6 54.7392300975 52.6473441015
5 15.6 54.7488344735 52.6746860895
1 15.6 29.2116300463 61.9619967974
2 15.8 52.5473870609 23.8804420712
3 15.8 37.1103726976 29.136793238
4 15.8 54.7362546615 52.6256606822
5 15.8 54.7486953713 52.6722122161
1 15.8 29.2070759294 61.9682396521
2 16.0 52.5471954398 23.880445845
3 16.0 37.1094081551 29.0960946548
4 16.0 54.740054672 52.5903723678
5 16.0 54.7444514775 52.6601820563
1 16.0 29.2057343554 61.9671935886
2 16.2 52.5469823808 23.8807251839
3 16.2 37.1099452744 29.0550708152
4 16.2 54.7469449654 52.5509009809
5 16.2 54.7360656597 52.6454751732
1 16.2 29.2053910939 61.9677582196
2 16.4 52.5467642915 23.8804543368
3 16.4 37.1092921322 29.0190403891
4 16.4 54.7492132732 52.5277471242
5 16.4 54.7332270063 52.6259905206
1 16.4 29.2053203463 61.9677611224
2 16.6 52.5465726704 23.8804581112
3 16.6 37.1098875403 28.9926006162
4 16.6 54.7494355455 52.5288437273
5 16.6 54.7399934922 52.5887225497
1 16.6 29.2053439287 61.9677601548
2 16.8 52.5464529071 23.8804604705
3 16.8 37.1089160564 28.9730932581
4 16.8 54.7484540694 52.5247341347
5 16.8 54.7479559596 52.5500572719
1 16.8 29.2053203463 61.9677611224
2 17.0 52.5463331437 23.8804628292
3 17.0 37.109605388 28.9650892637
4 17.0 54.7331818607 52.5189564982
5 17.0 54.7492467886 52.5260955963
1 17.0 29.2051788508 61.9677669271
2 17.2 52.546261286 23.8804642443
3 17.2 37.109651567 28.9634364793
4 17.2 54.7075195789 52.5136420781
5 17.2 54.7486711099 52.5280320626
1 17.2 29.2051264479 61.9674938022
2 17.4 52.5462133804 23.8804651879
3 17.4 37.1101296563 28.9634205449
4 17.4 54.6730416667 52.5073872926
5 17.4 54.7451566665 52.5239681926
1 17.4 29.2051264479 61.9674938022
2 17.6 52.5461894278 23.88046566
3 17.6 37.1099580694 28.9631510558
4 17.6 54.6314092511 52.5034646454
5 17.6 54.7321853035 52.5186993447
1 17.6 29.2051264479 61.9674938022
2 17.8 52.5461894278 23.88046566
3 17.8 37.1102888399 28.9551590128
4 17.8 54.5876053128 52.5031600447
5 17.8 54.7067095127 52.5158579593
1 17.8 29.2051264479 61.9674938022
2 18.0 52.5461894278 23.88046566
3 18.0 37.109803962 28.9361858527
4 18.0 54.5466071608 52.4986786911
5 18.0 54.6721860618 52.5126307176
1 18.0 29.2051264479 61.9674938022
2 18.2 52.5461415226 23.8804666036
3 18.2 37.1097890361 28.9089408054
4 18.2 54.5154804316 52.4940185762
5 18.2 54.6295478875 52.5073505924
1 18.2 29.2051264479 61.9674938022
2 18.4 52.5460671493 23.8801929257
3 18.4 37.1115621361 28.8766824357
4 18.4 54.5047002853 52.4903632679
5 18.4 54.5865804126 52.5023532277
1 18.4 29.2051264479 61.9674938022
2 18.6 52.5459952911 23.8801943414
3 18.6 37.1115780438 28.848335535
4 18.6 54.5051073905 52.490906141
5 18.6 54.5476821443 52.4970081712
1 18.6 29.2051264479 61.9674938022
2 18.8 52.5459473859 23.880195285
3 18.8 37.1178175963 28.8280374743
4 18.8 54.5056778731 52.4911708751
5 18.8 54.516463036 52.4926248663
1 18.8 29.2051264479 61.9674938022
2 19.0 52.5459473859 23.880195285
3 19.0 37.1362840178 28.8265967097
4 19.0 54.4998356709 52.4890763609
5 19.0 54.5036159967 52.4909333825
1 19.0 29.2051264479 61.9674938022
2 19.2 52.5459713385 23.8801948129
3 19.2 37.1535370807 28.8147387609
4 19.2 54.497582109 52.469031263
5 19.2 54.5036136638 52.4906582706
1 19.2 29.2051264479 61.9674938022
2 19.4 52.5459952911 23.8801943414
3 19.4 37.1612172794 28.7963194551
4 19.4 54.5110036502 52.4407203643
5 19.4 54.5029601536 52.4917708256
1 19.4 29.2051264479 61.9674938022
2 19.6 52.545992776 23.8799192483
3 19.6 37.1728606307 28.7929047364
4 19.6 54.5199621087 52.4193699406
5 19.6 54.4994782434 52.4888077371
1 19.6 29.2051264479 61.9674938022
2 19.8 52.5458969652 23.8799211355
3 19.8 37.1914032956 28.7917375501
4 19.8 54.5010963018 52.4032051604
5 19.8 54.4976621238 52.472881963
1 19.8 29.2051264479 61.9674938022
2 20.0 52.545825107 23.8799225506
3 20.0 37.2101877194 28.7891865964
4 20.0 54.4872975212 52.4177653488
5 20.0 54.5102220745 52.443486179
1 20.0 29.2051264479 61.9674938022
2 20.2 52.5457746863 23.8796484018
3 20.2 37.2262148799 28.7908556603
4 20.2 54.4827212605 52.4393110587
5 20.2 54.5175070465 52.4202402143
1 20.2 29.2051264479 61.9674938022
2 20.4 52.5457267811 23.8796493454
3 20.4 37.2422547358 28.7933501473
4 20.4 54.4757579961 52.4474178802
5 20.4 54.5029925363 52.4034456762
1 20.4 29.2051264479 61.9674938022
2 20.6 52.5456549229 23.8796507605
3 20.6 37.2567881285 28.791216354
4 20.6 54.4757413304 52.4482436484
5 20.6 54.4860428186 52.4177882854
1 20.6 29.2051264479 61.9674938022
2 20.8 52.5455830652 23.8796521762
3 20.8 37.2654012927 28.7898296321
4 20.8 54.4759780639 52.4482393183
5 20.8 54.480630993 52.4385238171
1 20.8 29.2051264479 61.9674938022
2 21.0 52.5455351596 23.8796531198
3 21.0 37.2670668027 28.7768396441
4 21.0 54.4760254105 52.4482384524
5 21.0 54.4725740871 52.4461003491
1 21.0 29.2051264479 61.9674938022
2 21.2 52.5454633018 23.8796545349
3 21.2 37.2660714448 28.7603602799
4 21.2 54.4760254105 52.4482384524
5 21.2 54.4721503029 52.4463832559
1 21.2 29.2051264479 61.9674938022
2 21.4 52.5453914436 23.8796559506
3 21.4 37.2666423999 28.7399760409
4 21.4 54.4763094906 52.4482332565
5 21.4 54.4721739762 52.4463828227
1 21.4 29.2052443602 61.9674889644
2 21.6 52.5453195859 23.8796573657
3 21.6 37.2662728471 28.7237511154
4 21.6 54.474719018 52.4449604944
5 21.6 54.4721999859 52.4466575019
1 21.6 29.2072934102 61.9685060053
2 21.8 52.5452716803 23.8796583093
3 21.8 37.2594109343 28.7146218367
4 21.8 54.4730598573 52.4419641453
5 21.8 54.4721763126 52.4466579345
1 21.8 29.2075580557 61.9687704234
2 22.0 52.5452237751 23.8796592529
3 22.0 37.2431530832 28.7181888729
4 22.0 54.4730125107 52.4419650118
5 22.0 54.4721763126 52.4466579345
1 22.0 29.2072279008 61.9687839674
2 22.2 52.5451758695 23.8796601965
3 22.2 37.229758308 28.7197345836
4 22.2 54.473036184 52.4419645785
5 22.2 54.4721526389 52.4466583678
1 22.2 29.2074925463 61.9690483855
2 22.4 52.5451519169 23.8796606687
3 22.4 37.2202283732 28.7252801294
4 22.4 54.472986501 52.4416903332
5 22.4 54.4721526389 52.4466583678
1 22.4 29.2064208568 61.9685417995
2 22.6 52.5451279643 23.8796611401
3 22.6 37.214016137 28.7334675628
4 22.6 54.472986501 52.4416903332
5 22.6 54.4717525285 52.446940842
1 22.6 29.2062321965 61.9685495388
2 22.8 52.5451519169 23.8796606687
3 22.8 37.2138029509 28.7398044064
4 22.8 54.4729628273 52.4416907658
5 22.8 54.4711323489 52.4464018794
1 22.8 29.2061850317 61.9685514739
2 23.0 52.5451279643 23.8796611401
3 23.0 37.213277005 28.7398218854
4 23.0 54.4729628273 52.4416907658
5 23.0 54.4717548649 52.4472159538
1 23.0 29.2058548764 61.9685650179
2 23.2 52.5451040118 23.8796616123
3 23.2 37.2133402376 28.7392693697
4 23.2 54.472986501 52.4416903332
5 23.2 54.4717288552 52.4469412753
1 23.2 29.2056845603 61.9682967302
2 23.4 52.5460430824 23.8854211078
3 23.4 37.2133641443 28.7392685757
4 23.4 54.4729628273 52.4416907658
5 23.4 54.4713784277 52.4474979947
1 23.4 29.205702905 61.9680207026
2 23.6 52.5456825922 23.882676783
3 23.6 37.2133641443 28.7392685757
4 23.6 54.4729628273 52.4416907658
5 23.6 54.4711960505 52.4483267952
1 23.6 29.2055561713 61.967751448
2 23.8 52.5452779125 23.882959897
3 23.8 37.2133641443 28.7392685757
4 23.8 54.4729154808 52.4416916324
5 23.8 54.4711960505 52.4483267952
1 23.8 29.2061169141 61.9674531695
2 24.0 52.5462993605 23.8689075096
3 24.0 37.2133402376 28.7392693697
4 24.0 54.4728918075 52.441692065
5 24.0 54.4711723772 52.4483272278
1 24.0 29.2064549379 61.9666134785
2 24.2 52.5442750842 23.8518885475
3 24.2 37.2133402376 28.7392693697
4 24.2 54.4728444605 52.4416929315
5 24.2 54.4711723772 52.4483272278
1 24.2 29.2056793222 61.9680216702
2 24.4 52.5454249401 23.8466381909
3 24.4 37.21320373 28.7381730795
4 24.4 54.4728207873 52.4416933641
5 24.4 54.4711723772 52.4483272278
1 24.4 29.2054303906 61.9685824316
2 24.6 52.5462267658 23.8452466855
3 24.6 37.2127394612 28.7359868536
4 24.6 54.4727711038 52.4414191188
5 24.6 54.4711723772 52.4483272278
1 24.6 29.2054434972 61.9680313446
2 24.8 52.5465570774 23.8446898941
3 24.8 37.2130263411 28.7359773198
4 24.8 54.4727711038 52.4414191188
5 24.8 54.4711723772 52.4483272278
1 24.8 29.2053386906 61.9674850947
2 25.0 52.548837888 23.834739845
3 25.0 37.2130502478 28.7359765251
4 25.0 54.4727711038 52.4414191188
5 25.0 54.4711960505 52.4483267952
1 25.0 29.2049273109 61.966951422
2 25.2 52.5621936701 23.8333763253
3 25.2 37.2130502478 28.7359765251
4 25.2 54.4727947775 52.4414186856
5 25.2 54.4712197237 52.4483263619
1 25.2 29.20489849 61.9666773295
2 25.4 52.580087626 23.8410034021
3 25.4 37.2129503775 28.7357046372
4 25.4 54.4727971135 52.4416937974
5 25.4 54.4712173873 52.44805125
1 25.4 29.2015680605 61.9739711063
2 25.6 52.5957223265 23.8189597839
3 25.6 37.2131262114 28.736249207
4 25.6 54.4727971135 52.4416937974
5 25.6 54.4712173873 52.44805125
1 25.6 29.1972576198 61.9917655477
2 25.8 52.6094193332 23.80245729
3 25.8 37.2130390721 28.7368025167
4 25.8 54.4726290638 52.4414217171
5 25.8 54.4712173873 52.44805125
1 25.8 29.1969509167 62.0215078111
2 26.0 52.6112490563 23.8192050332
3 26.0 37.213078398 28.7362507963
4 26.0 54.4724136666 52.4411505034
5 26.0 54.4712410606 52.4480508168
1 26.0 29.1963743431 62.0556655487
2 26.2 52.6007832923 23.8353688724
3 26.2 37.2131023047 28.7362500017
4 26.2 54.4721249132 52.440605477
5 26.2 54.4712410606 52.4480508168
1 26.2 29.1961436847 62.0832024984
2 26.4 52.5956584727 23.8382210021
3 26.4 37.2131023047 28.7362500017
4 26.4 54.4719355262 52.4406089412
5 26.4 54.4712173873 52.44805125
1 26.4 29.1974143753 62.1115036682
2 26.6 52.5917705446 23.8374719904
3 26.6 37.2131023047 28.7362500017
4 26.6 54.4718384958 52.4403355617
5 26.6 54.4714471115 52.4472215837
1 26.6 29.1989837462 62.1381409338
2 26.8 52.5913129259 23.8372058432
3 26.8 37.2131023047 28.7362500017
4 26.8 54.4717438022 52.4403372942
5 26.8 54.4716104884 52.4469434403
1 26.8 29.1975872087 62.1503103347
2 27.0 52.5911213013 23.8372096098
3 27.0 37.2131023047 28.7362500017
4 27.0 54.4718148225 52.440335995
5 27.0 54.471655499 52.4466674626
1 27.0 29.1885348138 62.1446257881
2 27.2 52.5910733948 23.8372105515
3 27.2 37.2137716921 28.7362277554
4 27.2 54.4719118524 52.4406093744
5 27.2 54.4715134589 52.4466700609
1 27.2 29.168352211 62.1393982742
2 27.4 52.5903497818 23.8366744916
3 27.4 37.2139278624 28.7370481864
4 27.4 54.4719591994 52.4406085086
5 27.4 54.4713430723 52.4461228694
1 27.4 29.1438594518 62.1346234605
2 27.6 52.5766246628 23.8369443764
3 27.6 37.213816816 28.7376022901
4 27.6 54.4720065464 52.440607642
5 27.6 54.4712720525 52.4461241686
1 27.6 29.1211670077 62.1438142225
2 27.8 52.5581457349 23.8282282985
3 27.8 37.213816816 28.7376022901
4 27.8 54.4720538929 52.4406067761
5 27.8 54.4717814941 52.4419875314
1 27.8 29.0978351776 62.1467004114
2 28.0 52.5472624909 23.8144103293
3 28.0 37.2138407227 28.7376014961
4 28.0 54.4721272496 52.4408805882
5 28.0 54.4718335136 52.4425368892
1 28.0 29.0739480825 62.1526379706
2 28.2 52.5473096826 23.7907471485
3 28.2 37.213816816 28.7376022901
4 28.2 54.4721769326 52.4411548341
5 28.2 54.4720062362 52.4433591925
1 28.2 29.0559091018 62.1583353099
2 28.4 52.5476543857 23.7681786796
3 28.4 37.213816816 28.7376022901
4 28.4 54.4721059124 52.4411561333
5 28.4 54.4720559192 52.4436334379
1 28.4 29.0514286263 62.1560422623
2 28.6 52.528170075 23.7570065907
3 28.6 37.2138407227 28.7376014961
4 28.6 54.47200421 52.4403325302
5 28.6 54.4720299095 52.4433587593
1 28.6 29.0439325139 62.1552497697
2 28.8 52.5076933549 23.7499815472
3 28.8 37.2138407227 28.7376014961
4 28.8 54.4721675873 52.4400543874
5 28.8 54.4720062362 52.4433591925
1 28.8 29.0422520988 62.1401787856
2 29.0 52.4955159642 23.7361895904
3 29.0 37.2138407227 28.7376014961
4 29.0 54.472191261 52.4400539541
5 29.0 54.4720062362 52.4433591925
1 29.0 29.0397508104 62.1130294648
2 29.2 52.4999727877 23.712714507
3 29.2 37.2153202464 28.7389283616
4 29.2 54.4721675873 52.4400543874
5 29.2 54.4720299095 52.4433587593
1 29.2 29.0348699892 62.0799220644
2 29.4 52.5043402696 23.6768597936
3 29.4 37.2153526397 28.7394776987
4 29.4 54.4721675873 52.4400543874
5 29.4 54.4720299095 52.4433587593
1 29.4 29.0328422901 62.0442197016
2 29.6 52.5102082631 23.6373986522
3 29.6 37.2152570129 28.7394808766
4 29.6 54.472143914 52.44005482
5 29.6 54.4720299095 52.4433587593
1 29.6 29.0331230551 62.0095233835
2 29.8 52.5149656638 23.5996103058
3 29.8 37.2152570129 28.7394808766
4 29.8 54.4721202407 52.4400552533
5 29.8 54.4720038998 52.4430840807
1 29.8 29.028438624 61.9780595711
2 30.0 52.518277029 23.5635013519
3 30.0 37.2152809196 28.739480082
4 30.0 54.4720728938 52.4400561192
5 30.0 54.4719802265 52.443084514
1 30.0 29.0213491473 61.95412728
2 30.2 52.5222063264 23.5268299463
3 30.2 37.2152570129 28.7394808766
4 30.2 54.4720728938 52.4400561192
5 30.2 54.4719565532 52.4430849472
1 30.2 29.0141080426 61.9370831708
2 30.4 52.5245961162 23.4973426061
3 30.4 37.2152570129 28.7394808766
4 30.4 54.4720728938 52.4400561192
5 30.4 54.4719305435 52.442810268
1 30.4 29.000488152 61.9098414453
2 30.6 52.5284144202 23.4747056782
3 30.6 37.2152570129 28.7394808766
4 30.6 54.472096567 52.4400556865
5 30.6 54.4719068698 52.4428107013
1 30.6 28.9849859521 61.8755202793
2 30.8 52.5356638836 23.4420960404
3 30.8 37.2152570129 28.7394808766
4 30.8 54.472096567 52.4400556865
5 30.8 54.4718831965 52.4428111345
1 30.8 28.9743679114 61.8423743129
2 31.0 52.5378372437 23.4046338791
3 31.0 37.2150418531 28.7394880272
4 31.0 54.472096567 52.4400556865
5 31.0 54.4718595233 52.4428115678
1 31.0 28.9675651751 61.8112733191
2 31.2 52.5412363601 23.3649464466
3 31.2 37.2146157771 28.7397773935
4 31.2 54.472096567 52.4400556865
5 31.2 54.4718595233 52.4428115678
1 31.2 28.9626005492 61.7652316501
2 31.4 52.5440100398 23.3302239057
3 31.4 37.215085423 28.739211372
4 31.4 54.472096567 52.4400556865
5 31.4 54.47183585 52.4428120004
1 31.4 28.9581990687 61.7177903939
2 31.6 52.5474734284 23.3001652133
3 31.6 37.2151093297 28.7392105774
4 31.6 54.472096567 52.4400556865
5 31.6 54.471788503 52.4428128669
1 31.6 28.9566093948 61.6705084646
2 31.8 52.5495796935 23.2841655006
3 31.8 37.2147746364 28.7392217005
4 31.8 54.4719308533 52.4400587181
5 31.8 54.47173882 52.442538621
1 31.8 28.9583459691 61.6305218223
2 32.0 52.5501637221 23.2772754496
3 32.0 37.2147661498 28.7386715688
4 32.0 54.4721959334 52.4406041772
5 32.0 54.4717151463 52.4425390543
1 32.0 28.958442553 61.5961083366
2 32.2 52.5536963178 23.2573956782
3 32.2 37.2147619063 28.7383965029
4 32.2 54.4722432804 52.4406033113
5 32.2 54.4716914731 52.4425394875
1 32.2 28.9585157888 61.564173301
2 32.4 52.5592770501 23.2308722049
3 32.4 37.2147858129 28.7383957082
4 32.4 54.4722196067 52.4406037445
5 32.4 54.4716441265 52.4425403534
1 32.4 28.9543548132 61.5428733611
2 32.6 52.5688795879 23.196015389
3 32.6 37.2147858129 28.7383957082
4 32.6 54.4721485865 52.4406050437
5 32.6 54.4716181164 52.4422656748
1 32.6 28.9493292863 61.5257382306
2 32.8 52.5773974103 23.1735613794
3 32.8 37.2147619063 28.7383965029
4 32.8 54.4720775662 52.4406063429
5 32.8 54.4715944431 52.4422661081
1 32.8 28.9442194265 61.5042021814
2 33.0 52.5865999524 23.1552211104
3 33.0 37.2147661498 28.7386715688
4 33.0 54.4687203098 52.4439696198
5 33.0 54.4715944431 52.4422661081
1 33.0 28.943485027 61.4979011243
2 33.2 52.6056515669 23.1578734004
3 33.2 37.2147661498 28.7386715688
4 33.2 54.4680866123 52.4585644024
5 33.2 54.4715707698 52.4422665414
1 33.2 28.9426883296 61.498209263
2 33.4 52.622889866 23.137724814
3 33.4 37.2147661498 28.7386715688
4 33.4 54.4806487168 52.4489793622
5 33.4 54.4715684334 52.4419914295
1 33.4 28.9428770269 61.498201479
2 33.6 52.6323638722 23.1017705286
3 33.6 37.2147703933 28.7389466346
4 33.6 54.4827235175 52.4200502077
